id,branche,bran_4,filter,ost,gb,bges,gk3n,bhsp,bhspno,um,umx,lp,lpx,exs,exsx,exno,umpr1,pd,pz,pdpp,pddl,umneu,umunw,mneu,mneup,pzfv,pzlv,pziv,pzua,pzgp,pzao,pzmm,rek,rekp,pn,pa,pok,fuekon,fuesp,fuespx,fueint,fueext,fueexti,fueexta,fueoef,fueoefmno,iafueno,iavfueno,iavfueewr,iavfueso,iasono,ias,iasx,iainvs,iainvsx,iafues,iafuesx,iavfues,iavfuesx,iasos,iasosx,fue_bkosts,fue_bkostsx,fues,fuesx,fueoefms,fueoefmsx,iagesno,iainvno,pdz2022,pdz2023,iae2022,iae2023,iap2022,iap2022x,iap2023,iap2023x,uk1z,uk1r,uk1s,uk1l,uk2k,uk2m,uk2e,uk2i,uk3v,uk3a,uk3l,uk3r,uk4z,uk4s,uk4w,uk4b,ghvar,ghf1,ghf2,ghf3,ghe1,ghe2,ghe3,ghp1,ghp2,ghvarp,maein1,maein2,maein3,maein4,maein5
1342339,Electrical equipment,Research-intensive Industry,no,no,Sector,96.59530520439148,50-249 employees,15<=x<20,no,20.15926456832886,No truncation,.20794202,No truncation,.78781015,No truncation,no,40<=x<50,yes,no,yes,yes,20<=x<30,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,yes,no,no,continuously,.14545454,No truncation,yes,yes,yes,yes,no,,no,no,20,80,no,.12088793,No truncation,.014671034,No truncation,.10416086,No truncation,.0024393643,No truncation,.014287706,No truncation,.050216056,No truncation,.10660022,No truncation,,,nein,no,planned,planned,increase,no change,153.71101,No truncation,153.71101,No truncation,1,4,3,2,2,1,4,3,3,2,1,4,3,2,4,1,yes,yes,no,no,yes,no,no,yes,no,0<x<10,yes,yes,no,yes,yes
1342615,Banking/Insurance,Knowledge-intensive Services,no,no,Company,645.3990697860718,>=250 employees,10<=x<15,no,307.791207531929,No truncation,.43715888,No truncation,.05337495,No truncation,no,70<=x<80,yes,yes,yes,yes,20<=x<30,75<=x<=100,no,x=0,yes,yes,yes,yes,yes,yes,yes,yes,0<x<5,yes,yes,no,continuously,.012121212,No truncation,yes,yes,yes,no,no,,no,no,100,0,no,.013979154,No truncation,,,.0076249926,No truncation,.0038124963,No truncation,.0025416643,No truncation,.0038124963,No truncation,.011437489,No truncation,,,nein,,planned,planned,increase,no change,131.14354,No truncation,138.25566,No truncation,1,2,4,3,1,4,2,3,2,1,3,4,4,3,1,2,yes,yes,yes,yes,yes,yes,yes,no,yes,90<=x<=100,yes,yes,yes,yes,no
1342708,Furniture/Toys/Medical technology/Maintenance,Other Industry,no,no,Sector,8.400076925754547,<50 employees,5<=x<10,no,.873608000278473,No truncation,.07090909,No truncation,0,No truncation,yes,90<=x<=100,no,yes,no,no,,,,,yes,no,no,no,no,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,2,4,2,2,3,2,2,4,3,1,1,2,1,1,1,1,yes,yes,yes,yes,yes,no,no,no,yes,10<=x<20,no,no,no,yes,no
1342768,Electrical equipment,Research-intensive Industry,no,no,,14.89069366455078,<50 employees,75<=x<=100,no,2.32667088508606,No truncation,.15625,No truncation,.2,No truncation,no,70<=x<80,yes,yes,yes,no,75<=x<=100,20<=x<30,yes,50<=x<75,yes,no,no,no,yes,no,no,no,x=0,yes,no,yes,continuously,.625,No truncation,yes,no,,,yes,no,no,yes,,,no,.124,No truncation,.0040000002,No truncation,.12,No truncation,0,No truncation,.0040000002,No truncation,.12,No truncation,.12,No truncation,.059999999,No truncation,nein,no,planned,not known yet,no change,unknown,-5.3630643,No truncation,,,2,3,4,1,3,4,2,1,2,1,3,4,1,3,2,4,yes,yes,yes,no,yes,no,no,yes,no,10<=x<20,no,no,yes,no,no
1342780,Technical services/R&D services,Knowledge-intensive Services,yes,no,,9.534114122390747,<50 employees,75<=x<=100,no,1.443381972789765,No truncation,.12435714,No truncation,,,,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,continuously,.69565219,No truncation,yes,no,,,yes,no,no,yes,,,yes,.70936245,No truncation,0,No truncation,.70936245,No truncation,0,No truncation,0,No truncation,.41355541,No truncation,.70936245,No truncation,.045376219,No truncation,nein,yes,planned,planned,decrease,increase,50.448463,No truncation,137.5502,No truncation,1,2,2,1,3,4,1,1,1,1,2,3,3,2,2,1,yes,yes,no,no,yes,no,no,no,yes,90<=x<=100,no,no,no,yes,yes
1342954,Energy/Water,Other Industry,no,no,,103.5805950164795,50-249 employees,x=0,yes,6.764388302326203,No truncation,.065305553,No truncation,0,No truncation,yes,80<=x<90,no,yes,no,no,,,,,no,no,yes,yes,no,yes,no,no,x=0,yes,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,no,no,no,no,no
1343140,Firm-related services,Other Services,yes,no,,65.81619501113892,<50 employees,x=0,yes,2.486389589309692,No truncation,.02,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,,,,,,
1343155,Mining,Other Industry,no,no,Sector,441.1489690840244,>=250 employees,20<=x<30,no,299.9921313643455,No truncation,.61337763,No truncation,0,No truncation,yes,40<=x<50,yes,yes,yes,yes,10<=x<15,75<=x<=100,yes,0<x<5,yes,yes,yes,yes,yes,yes,yes,yes,5<=x<10,yes,yes,yes,ocassionally,.0036832413,No truncation,yes,yes,yes,no,yes,no,no,yes,,,no,.0010832672,No truncation,.00045136129,No truncation,.00090272259,No truncation,0,No truncation,.00018054452,No truncation,.00014443562,No truncation,.00090272259,No truncation,.00036108904,No truncation,nein,no,planned,planned,no change,decrease,95.583,No truncation,62.985832,No truncation,2,4,1,3,2,4,1,3,4,2,1,3,1,3,2,4,yes,yes,yes,yes,yes,no,yes,no,yes,,yes,no,no,yes,no
1343188,Furniture/Toys/Medical technology/Maintenance,Other Industry,yes,no,,6.729525327682495,<50 employees,x=0,yes,.5383620262145996,No truncation,.06666667,No truncation,0,No truncation,yes,70<=x<80,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,yes,yes,no,no,,yes,no,100,0,yes,.0049999999,No truncation,0,No truncation,0,No truncation,.0049999999,No truncation,0,No truncation,,,.0049999999,No truncation,,,nein,yes,No,No,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,no,no,no,no,no
1343263,Wood/Paper,Other Industry,no,no,Sector,131.1024405062199,50-249 employees,0<x<5,no,19.14511829614639,No truncation,.14375,No truncation,,,,,yes,no,yes,no,30<=x<50,50<=x<75,no,x=0,no,no,no,no,no,no,no,,,no,no,no,continuously,.025396826,No truncation,yes,no,,,no,,no,yes,,,,.0021739129,No truncation,,,.0021739129,No truncation,0,No truncation,,,.0019565218,No truncation,.0021739129,No truncation,,,nein,,No,No,,,,,,,1,3,2,2,3,2,2,2,3,2,1,3,2,2,2,2,no,,,,,,,,,,yes,no,no,no,yes
1343302,Consulting/Advertisement,Knowledge-intensive Services,no,no,,7.717748880386353,<50 employees,20<=x<30,no,.6970345830917358,No truncation,.061285716,No truncation,0,No truncation,yes,90<=x<=100,no,yes,no,no,,,,,,yes,no,no,no,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,2,3,2,3,1,4,3,1,2,4,4,1,3,2,no,,,,,,,,,,no,no,no,no,no
1343311,Energy/Water,Other Industry,yes,no,,1.999633014202118,<50 employees,,,1.199779808521271,No truncation,.5,No truncation,,,,,no,no,no,no,,,,,,,,,,,,,,no,no,no,never,,,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,,,,,,
1343344,Furniture/Toys/Medical technology/Maintenance,Other Industry,yes,no,,15.62810093164444,<50 employees,15<=x<20,no,.8014410734176636,No truncation,.050000001,No truncation,.25,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,3,2,2,1,2,2,3,2,1,1,2,2,2,3,1,no,,,,,,,,,,no,no,no,no,no
1343455,Food/Tobacco,Other Industry,no,no,,4.502433776855469,<50 employees,10<=x<15,no,.6753650665283203,No truncation,.1,No truncation,0,No truncation,yes,90<=x<=100,no,yes,no,no,,,,,no,yes,no,no,no,yes,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,not known yet,,increase,,,,,1,2,1,2,4,3,2,2,3,2,2,3,3,1,3,2,no,,,,,,,,,,no,no,no,no,no
1343572,Plastics,Other Industry,yes,no,Sector,114.57824036479,50-249 employees,0<x<5,no,37.39373534917831,No truncation,.32499999,No truncation,.033333335,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,ocassionally,.016736401,No truncation,yes,no,,,no,,,yes,,,yes,,,0,No truncation,,,0,No truncation,0,No truncation,,,0,No truncation,,,,yes,No,not known yet,,unknown,,,,,1,4,2,2,2,2,3,4,3,1,1,2,3,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,no,10<=x<20,yes,no,no,yes,no
1343689,Furniture/Toys/Medical technology/Maintenance,Other Industry,yes,no,Sector,133.8446893692017,50-249 employees,20<=x<30,no,44.94234523773194,No truncation,.30756304,No truncation,.27322406,No truncation,no,20<=x<30,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,continuously,.027522936,No truncation,yes,yes,,,no,,no,no,,,,.023497269,No truncation,,,.013715847,No truncation,.0097814212,No truncation,,,.0095355194,No truncation,.023497269,No truncation,,,nein,,planned,not known yet,increase,no change,,,,,2,4,1,1,1,3,2,4,3,2,1,2,1,2,1,3,yes,yes,yes,no,yes,yes,yes,yes,no,40<=x<50,yes,no,no,no,no
1343788,Food/Tobacco,Other Industry,yes,no,,1.107587933540344,<50 employees,x=0,yes,.1129739692211151,No truncation,.102,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,4,4,1,4,1,4,4,4,1,4,4,1,4,4,no,,,,,,,,,,no,no,no,no,no
1343827,IT/Telecommunications,Knowledge-intensive Services,no,no,,10.84619808197021,<50 employees,20<=x<30,no,.6778873801231384,No truncation,.055555556,No truncation,.0040000002,No truncation,no,50<=x<60,yes,yes,yes,yes,30<=x<50,50<=x<75,no,x=0,yes,yes,yes,yes,yes,yes,yes,yes,5<=x<10,yes,no,no,continuously,.25,No truncation,yes,no,,,no,,no,yes,,,no,.090000004,No truncation,.02,No truncation,.07,No truncation,0,No truncation,.02,No truncation,.050000001,No truncation,.07,No truncation,,,nein,no,planned,planned,no change,no change,73.851555,No truncation,73.851555,No truncation,1,4,2,2,1,1,2,2,3,2,1,4,4,1,2,1,yes,yes,yes,yes,yes,yes,yes,yes,yes,20<=x<30,no,no,no,yes,no
1343851,Energy/Water,Other Industry,yes,no,,18.98973536491394,<50 employees,30<=x<50,no,7.725471163749695,No truncation,.38422221,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,4,4,1,2,2,4,3,4,4,1,2,1,4,1,2,2,no,,,,,,,,,,yes,no,no,no,no
1343860,Media services,Knowledge-intensive Services,yes,no,,2.048032432794571,<50 employees,75<=x<=100,no,.5734490811824799,No truncation,.23333333,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,1,1,1,4,2,4,3,1,1,1,2,1,2,1,yes,no,yes,no,yes,no,no,no,yes,90<=x<=100,no,no,no,no,no
1344154,15,Other Services,no,no,Sector,328.7756381034851,>=250 employees,20<=x<30,no,66.13303065299988,No truncation,.1758794,No truncation,.17142858,No truncation,no,90<=x<=100,no,yes,no,no,,,,,no,yes,no,no,yes,yes,no,yes,15<=x<20,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,2,1,4,2,1,1,1,1,2,3,2,1,2,2,yes,yes,no,no,yes,no,no,yes,no,x=0,yes,no,no,yes,
1344259,Energy/Water,Other Industry,no,no,Sector,19.12673950195313,<50 employees,x=0,yes,2.510384559631348,No truncation,.12352941,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,x=0,75<=x<=100,no,x=0,no,no,no,no,no,no,no,,,yes,yes,yes,ocassionally,.125,No truncation,yes,no,,,no,,no,yes,,,no,.03809524,No truncation,.01904762,No truncation,.01904762,No truncation,0,No truncation,.01904762,No truncation,.014285714,No truncation,.01904762,No truncation,,,nein,no,planned,planned,unknown,unknown,,,,,2,3,4,1,3,4,1,2,3,1,2,4,4,1,2,3,yes,yes,yes,yes,yes,yes,yes,no,yes,90<=x<=100,yes,,,yes,
1344334,Energy/Water,Other Industry,no,no,,28.98205006122589,<50 employees,5<=x<10,no,8.333191805839537,No truncation,.26421621,No truncation,0,No truncation,yes,60<=x<70,no,yes,no,no,,,,,no,no,no,yes,yes,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,2,2,2,4,2,3,2,1,1,2,3,1,4,1,no,,,,,,,,,,yes,no,no,yes,no
1344352,15,Other Services,yes,no,,5.826440393924713,<50 employees,x=0,yes,1.519940972328186,No truncation,.23076923,No truncation,0,No truncation,yes,,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,no,,,,,,,,,,no,no,no,no,no
1344511,Banking/Insurance,Knowledge-intensive Services,no,no,,101.9438514411449,50-249 employees,10<=x<15,no,17.80995349287987,No truncation,.14076433,No truncation,0,No truncation,yes,60<=x<70,no,yes,no,no,,,,,,yes,yes,no,no,no,yes,no,x=0,yes,no,no,never,,,no,yes,yes,no,no,,yes,no,100,0,yes,.0029411765,No truncation,0,No truncation,0,No truncation,.0029411765,No truncation,0,No truncation,,,.0029411765,No truncation,,,nein,yes,planned,planned,increase,increase,116.64578,No truncation,140.71754,No truncation,1,4,3,2,2,3,1,4,4,1,2,3,4,1,3,2,no,,,,,,,,,,yes,no,no,no,yes
1344601,15,Other Services,yes,no,,5.116354823112488,<50 employees,30<=x<50,no,.6453428883552551,No truncation,.10511111,No truncation,0,No truncation,yes,70<=x<80,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,2,3,3,2,1,4,4,3,1,2,4,1,3,2,no,,,,,,,,,,no,no,no,no,no
1344622,Food/Tobacco,Other Industry,yes,no,,180.2848906517029,50-249 employees,0<x<5,no,27.25419557476044,No truncation,.1349396,No truncation,.71093208,No truncation,no,50<=x<60,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,1,3,1,2,1,3,2,4,4,2,1,1,4,2,2,1,no,,,,,,,,,,yes,no,no,yes,no
1344718,Media services,Other Industry,no,no,Company,36.85784055422005,<50 employees,5<=x<10,no,8.589193493127823,No truncation,.2175,No truncation,.022988506,No truncation,no,70<=x<80,yes,yes,yes,yes,20<=x<30,75<=x<=100,yes,5<=x<10,yes,no,yes,yes,yes,yes,yes,yes,10<=x<15,yes,no,no,continuously,.13392858,No truncation,yes,no,,,no,,no,yes,,,no,.074712642,No truncation,.057471264,No truncation,.028735632,No truncation,0,No truncation,.045977011,No truncation,.0068965517,No truncation,.028735632,No truncation,,,nein,no,planned,planned,increase,no change,110.62785,No truncation,110.62785,No truncation,2,1,4,1,4,3,1,2,2,1,3,4,2,2,2,2,no,,,,,,,,,,no,no,yes,yes,yes
1344799,Chemical,Research-intensive Industry,no,no,,6.955153226852417,<50 employees,50<=x<75,no,1.270071458816528,No truncation,.16153847,No truncation,.075238094,No truncation,no,80<=x<90,yes,yes,no,yes,,,no,x=0,yes,no,no,no,no,yes,no,no,x=0,yes,no,no,continuously,.43478259,No truncation,yes,no,,,yes,no,,,,,,,,,,,,,,,,,,,,.069523811,No truncation,,,planned,planned,unknown,unknown,,,,,1,4,2,3,,,,,,,,,4,1,2,3,yes,yes,no,yes,no,no,yes,no,yes,90<=x<=100,no,no,no,no,no
1344811,15,Other Services,no,no,,28.52972805500031,<50 employees,x=0,yes,2.500903820991516,No truncation,.064374998,No truncation,0,No truncation,yes,90<=x<=100,no,yes,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,no,.0067961165,No truncation,.005339806,No truncation,0,No truncation,0,No truncation,.0067961165,No truncation,,,0,No truncation,,,nein,no,No,No,,,,,,,1,4,3,3,2,1,2,3,3,2,1,3,4,1,2,1,yes,yes,no,no,no,no,yes,no,yes,90<=x<=100,no,no,no,no,no
1345057,Energy/Water,Other Industry,no,yes,Sector,19.4661602973938,<50 employees,10<=x<15,no,2.695314502716064,No truncation,.12857144,No truncation,0,No truncation,yes,80<=x<90,yes,yes,no,yes,10<=x<15,75<=x<=100,no,x=0,yes,no,yes,no,yes,yes,yes,yes,0<x<5,yes,no,no,,,,yes,no,,,no,,no,yes,,,no,.019444445,No truncation,0,No truncation,.011111111,No truncation,0,No truncation,.0083333338,No truncation,.0083333338,No truncation,.011111111,No truncation,,,nein,yes,planned,,no change,,67.64257,No truncation,,,2,3,1,2,2,2,1,2,2,1,1,3,3,1,1,1,yes,yes,no,no,yes,no,no,yes,yes,10<=x<20,no,no,no,yes,no
1345279,Technical services/R&D services,Knowledge-intensive Services,yes,yes,,2.50404417514801,<50 employees,x=0,yes,.1903073573112488,No truncation,.063333333,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,2,4,4,1,1,1,4,1,2,2,4,4,2,2,1,no,,,,,,,,,,no,no,no,no,no
1345291,Metals,Other Industry,no,yes,Company,50.33827614784241,50-249 employees,0<x<5,no,3.750695085525512,No truncation,.06909091,No truncation,.0026315791,No truncation,no,90<=x<=100,no,yes,no,no,,,,,no,no,yes,no,no,no,no,no,x=0,no,no,no,continuously,.019607844,No truncation,yes,no,,,no,,no,yes,,,yes,.0026315791,No truncation,0,No truncation,.0026315791,No truncation,0,No truncation,0,No truncation,.0013157895,No truncation,.0026315791,No truncation,,,nein,yes,planned,planned,increase,increase,200,truncation,200,truncation,1,3,2,1,2,2,2,2,2,2,1,3,2,2,3,1,yes,yes,yes,yes,yes,yes,yes,no,yes,90<=x<=100,no,no,yes,yes,yes
1345318,Technical services/R&D services,Knowledge-intensive Services,yes,yes,Sector,5.939000129699707,<50 employees,75<=x<=100,no,.3711875081062317,No truncation,.0625,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,1,3,2,4,2,3,1,4,3,1,2,4,4,1,3,2,no,,,,,,,,,,no,no,no,no,no
1345408,Metals,Other Industry,no,yes,,118.1646673679352,50-249 employees,15<=x<20,no,31.29778549468518,No truncation,.2616747,No truncation,.43998343,No truncation,no,80<=x<90,no,yes,no,no,,,,,yes,no,no,no,no,no,no,yes,0<x<5,no,no,yes,ocassionally,,,yes,yes,yes,no,yes,no,no,no,100,0,no,.023205489,No truncation,0,No truncation,.015101984,No truncation,.0011971085,No truncation,.0069063953,No truncation,.013904876,No truncation,.016299093,No truncation,.0067682676,No truncation,nein,yes,planned,not known yet,no change,no change,94.030754,No truncation,94.030754,No truncation,1,4,3,1,4,4,1,3,2,1,1,4,3,1,3,1,yes,yes,no,no,no,yes,no,no,yes,x=0,yes,no,no,yes,no
1345417,14,Other Services,no,yes,Sector,2.323241710662842,<50 employees,75<=x<=100,no,.1393945026397705,No truncation,.059999999,No truncation,0,No truncation,yes,70<=x<80,yes,yes,no,yes,75<=x<=100,20<=x<30,no,x=0,no,no,yes,no,yes,yes,yes,yes,20<=x<30,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,3,4,2,3,2,3,4,1,2,3,3,2,1,2,no,,,,,,,,,,no,no,no,no,no
1345534,Electrical equipment,Research-intensive Industry,no,yes,,18.59483420848846,<50 employees,5<=x<10,no,4.795509874820709,No truncation,.245,No truncation,.10204082,No truncation,no,50<=x<60,no,yes,no,no,,,,,no,no,no,yes,no,no,no,no,x=0,yes,no,no,continuously,.10526316,No truncation,yes,no,,,no,,no,yes,,,yes,.020408163,No truncation,.010204081,No truncation,.020408163,No truncation,0,No truncation,0,No truncation,.010204081,No truncation,.020408163,No truncation,,,nein,no,planned,planned,no change,no change,95.583,No truncation,95.583,No truncation,2,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,no,,,,,,,,,,no,no,no,yes,yes
1345564,14,Other Services,no,yes,,4.53466784954071,<50 employees,50<=x<75,no,.7288447961807251,No truncation,.12628572,No truncation,.37217194,No truncation,no,50<=x<60,yes,yes,yes,no,30<=x<50,50<=x<75,no,x=0,yes,no,yes,yes,yes,yes,no,no,x=0,no,no,no,continuously,.54545456,No truncation,yes,yes,no,yes,no,,no,no,100,0,yes,.20361991,No truncation,0,No truncation,.14705883,No truncation,.056561086,No truncation,0,No truncation,.09049774,No truncation,.20361991,No truncation,,,nein,yes,planned,not known yet,no change,unknown,95.583,No truncation,,,2,1,4,3,3,4,2,1,2,3,1,4,3,1,2,4,no,,,,,,,,,,no,no,yes,yes,yes
1345693,Energy/Water,Other Industry,no,yes,Sector,1.91986870765686,<50 employees,75<=x<=100,no,5.17404616713524,No truncation,2.02125,No truncation,0,No truncation,yes,90<=x<=100,yes,yes,yes,yes,50<=x<75,50<=x<75,no,x=0,yes,yes,no,no,yes,yes,yes,no,x=0,no,no,no,ocassionally,.66666669,No truncation,yes,no,yes,yes,no,,,,,,yes,,,0,No truncation,,,,,0,No truncation,,,,,,,,yes,No,No,,,,,,,1,2,2,1,3,1,2,3,2,2,2,3,3,2,2,1,yes,no,yes,no,no,no,yes,yes,no,50<=x<60,no,no,no,yes,no
1345711,Food/Tobacco,Other Industry,yes,yes,,4.29525488615036,<50 employees,x=0,yes,.264323377609253,No truncation,.050000001,No truncation,0,No truncation,yes,70<=x<80,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,3,3,2,1,1,1,2,3,1,1,1,3,1,3,1,no,,,,,,,,,,no,no,no,no,no
1345771,Wood/Paper,Other Industry,yes,yes,Sector,177.9068070650101,50-249 employees,0<x<5,no,10.72315001487732,No truncation,.059459459,No truncation,0,No truncation,yes,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,2,4,2,3,2,2,3,2,2,3,4,3,2,3,3,no,,,,,,,,,,no,no,yes,yes,no
1345846,Wood/Paper,Other Industry,no,yes,,9.353180825710297,<50 employees,10<=x<15,no,2.362908840179443,No truncation,.23999999,No truncation,,,,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,yes,yes,yes,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,1,yes,yes,no,yes,yes,no,no,no,yes,90<=x<=100,no,no,yes,no,no
